customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_rate,CLTV,ChurnReason,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,Age,Under30,Married,ReferredaFriend,NumberofReferrals,Offer,AvgMonthlyLongDistanceCharges,AvgMonthlyGBDownload,StreamingMusic,PremiumTechSupport,UnlimitedData,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnCategory
7472-EQOAV,Male,1,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),86.7,6179.35,No,0,4485,,1,United States,California,Laguna Niguel,92677,"33.529047, -117.701175",33.529047,-117.701175,76,No,Yes,Yes,5,Offer A,30.16,19,No,No,Yes,0,0,2141.36,8320.71,3,Stayed,0
2043-WVTQJ,Male,0,Yes,No,1,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,55.7,55.7,No,0,5664,,1,United States,California,Westminster,92683,"33.752591, -117.993661",33.752591,-117.993661,61,No,Yes,Yes,10,None,17.68,9,No,No,Yes,0,0,17.68,73.38,4,Joined,0
8034-RYTVV,Female,0,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),84.25,4589.85,No,0,5735,,1,United States,California,Rancho Santa Margarita,92688,"33.624654, -117.611733",33.624654,-117.611733,19,Yes,No,No,0,None,44.85,48,No,No,Yes,0,0,2466.75,7056.6,4,Stayed,0
3863-QSTYI,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.65,3735.45,No,0,5687,,1,United States,California,Mission Viejo,92691,"33.611945, -117.665867",33.611945,-117.665867,60,No,No,No,0,None,16.8,18,No,Yes,Yes,0,0,991.2,4726.65,3,Stayed,0
5044-LRQAQ,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.2,477.55,No,0,2551,,1,United States,California,Ladera Ranch,92694,"33.569186, -117.640055",33.569186,-117.640055,19,Yes,Yes,Yes,8,None,41.22,73,No,No,Yes,0,0,288.54,766.09,3,Stayed,0
1716-LSAMB,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),54.65,2553.7,No,0,5083,,1,United States,California,Santa Ana,92701,"33.748478, -117.858918",33.748478,-117.858918,21,Yes,Yes,Yes,1,None,45.21,59,No,Yes,Yes,0,0,2034.45,4588.15,3,Stayed,0
1333-PBMXB,Female,0,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.75,1342.15,No,0,6466,,1,United States,California,Santa Ana,92703,"33.748635, -117.906125",33.748635,-117.906125,40,No,Yes,Yes,1,None,28.87,0,No,No,No,0,0,1558.98,2901.13,3,Stayed,0
6546-OPBBH,Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.95,1216.35,No,0,5895,,1,United States,California,Santa Ana,92704,"33.719869, -117.907063",33.719869,-117.907063,40,No,Yes,Yes,1,None,42.55,0,No,No,No,0,0,2170.05,3386.4,5,Stayed,0
5985-BEHZK,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105,7578.05,No,0,6423,,1,United States,California,Santa Ana,92705,"33.766004, -117.786763",33.766004,-117.786763,78,No,Yes,Yes,1,Offer A,27.79,10,No,No,Yes,0,0,2000.88,9578.93,5,Stayed,0
9127-QRZMH,Male,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),59.85,2603.95,No,0,5981,,1,United States,California,Santa Ana,92706,"33.765893, -117.881533",33.765893,-117.881533,39,No,Yes,Yes,1,None,17.61,24,No,Yes,Yes,0,0,774.84,3378.79,3,Stayed,0
5919-VCZYM,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,42.7,No,0,4394,,1,United States,California,Santa Ana,92707,"33.714829, -117.872941",33.714829,-117.872941,19,Yes,No,No,0,None,40.28,0,No,No,No,0,0,80.56,123.26,5,Joined,0
9644-KVCNC,Female,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.15,6056.9,No,0,4928,,1,United States,California,Fountain Valley,92708,"33.712036, -117.950113",33.712036,-117.950113,49,No,No,No,0,Offer A,19.68,28,No,No,Yes,0,0,1298.88,7355.78,4,Stayed,0
2137-DQMEV,Male,0,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,44.8,2983.65,No,0,4112,,1,United States,California,Tustin,92780,"33.735802, -117.818805",33.735802,-117.818805,39,No,Yes,Yes,1,Offer A,0,19,No,No,Yes,0,0,0,2983.65,3,Stayed,0
8174-LNWMW,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,689.35,No,0,5581,,1,United States,California,Tustin,92782,"33.738543, -117.785046",33.738543,-117.785046,52,No,No,No,0,None,26.16,0,No,No,No,0,0,810.96,1500.31,5,Stayed,0
9279-CJEOJ,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,2025.1,No,0,5691,,1,United States,California,Anaheim,92801,"33.844983, -117.952151",33.844983,-117.952151,77,No,No,No,0,None,37.4,16,No,No,Yes,0,0,785.4,2810.5,4,Stayed,0
7964-VEXDG,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,80.35,1747.2,No,0,4579,,1,United States,California,Anaheim,92802,"33.807864, -117.923782",33.807864,-117.923782,61,No,No,No,0,Offer D,13.39,24,No,No,Yes,0,0,281.19,2028.39,3,Stayed,0
2404-JIBFC,Female,0,Yes,Yes,55,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1,4657.95,No,0,5661,,1,United States,California,Anaheim,92804,"33.818, -117.974404",33.818,-117.974404,37,No,Yes,Yes,1,None,8.39,52,Yes,Yes,Yes,0,0,461.45,5119.4,3,Stayed,0
8029-XYPWT,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,No,0,4438,,1,United States,California,Anaheim,92806,"33.83796, -117.870494",33.83796,-117.870494,72,No,Yes,Yes,1,Offer A,46.82,18,No,Yes,Yes,0,0,3324.22,11340.82,4,Stayed,0
4632-PAOYU,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.95,433.5,No,0,2233,,1,United States,California,Anaheim,92808,"33.850452, -117.726668",33.850452,-117.726668,37,No,Yes,Yes,1,Offer D,37.4,0,No,No,No,0,0,822.8,1256.3,3,Stayed,0
2990-OGYTD,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.15,5883.85,No,0,5037,,1,United States,California,Fullerton,92831,"33.879983, -117.895482",33.879983,-117.895482,41,No,Yes,Yes,1,Offer A,3.2,23,Yes,Yes,Yes,0,0,214.4,6098.25,5,Stayed,0
6646-JPPHA,Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,No,0,5327,,1,United States,California,Fullerton,92832,"33.868316, -117.929029",33.868316,-117.929029,76,No,No,No,0,None,48.01,2,No,No,No,0,50,672.14,1765.94,3,Stayed,0
7658-UYUQS,Male,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,1857.25,No,0,5318,,1,United States,California,Fullerton,92835,"33.902211, -117.914922",33.902211,-117.914922,71,No,Yes,No,0,None,22.3,9,No,No,Yes,0,0,468.3,2325.55,5,Stayed,0
7880-XSOJX,Male,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.4,146.4,No,0,4282,,1,United States,California,Garden Grove,92840,"33.787165, -117.931889",33.787165,-117.931889,50,No,No,No,0,None,0,23,No,Yes,Yes,0,0,0,146.4,4,Stayed,0
4589-IUAJB,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1724.15,No,0,4118,,1,United States,California,Garden Grove,92843,"33.764018, -117.931507",33.764018,-117.931507,36,No,Yes,Yes,1,Offer A,28.54,0,No,No,No,0,0,1997.8,3721.95,4,Stayed,0
8746-BFOAJ,Male,1,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,429.55,No,0,5766,,1,United States,California,Garden Grove,92845,"33.782955, -118.026456",33.782955,-118.026456,79,No,No,No,0,None,23.23,0,No,No,No,0,0,487.83,917.38,4,Stayed,0
8457-XIGKN,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.6,356.15,No,0,5909,,1,United States,California,Norco,92860,"33.925833, -117.559639",33.925833,-117.559639,46,No,No,No,0,Offer D,29.12,0,No,No,No,0,0,582.4,938.55,4,Stayed,0
6072-NUQCB,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.25,488.25,No,0,3339,,1,United States,California,Villa Park,92861,"33.817473, -117.810462",33.817473,-117.810462,50,No,Yes,Yes,1,Offer D,37.7,0,No,No,No,0,0,829.4,1317.65,3,Stayed,0
8838-GPHZP,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.6,1298.7,No,0,6469,,1,United States,California,Orange,92866,"33.784597, -117.844535",33.784597,-117.844535,25,Yes,No,No,0,None,16.57,0,No,No,No,0,0,1043.91,2342.61,5,Stayed,0
8750-QWZAJ,Female,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1378.75,No,0,5169,,1,United States,California,Orange,92867,"33.81859, -117.821288",33.81859,-117.821288,38,No,Yes,Yes,1,Offer A,48.44,0,No,No,No,0,0,3390.8,4769.55,4,Stayed,0
6918-UMQCG,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.2,384.25,No,0,3391,,1,United States,California,Orange,92869,"33.792791, -117.789749",33.792791,-117.789749,25,Yes,No,No,0,Offer E,48.86,59,No,No,Yes,0,0,244.3,628.55,3,Stayed,0
0675-NCDYU,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.4,8543.25,No,0,6491,,1,United States,California,Placentia,92870,"33.881158, -117.854783",33.881158,-117.854783,61,No,Yes,Yes,1,Offer A,28.86,20,Yes,Yes,Yes,0,0,2077.92,10621.17,3,Stayed,0
6339-DKLMK,Female,0,No,No,13,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.65,389.95,No,0,4959,,1,United States,California,Corona,92879,"33.893823, -117.531446",33.893823,-117.531446,27,Yes,No,No,0,Offer D,0,27,No,No,Yes,0,0,0,389.95,3,Stayed,0
1346-PJWTK,Male,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.15,5731.85,No,0,4806,,1,United States,California,Corona,92880,"33.918043, -117.617809",33.918043,-117.617809,63,No,Yes,Yes,1,None,17.73,2,Yes,Yes,Yes,0,0,1081.53,6813.38,3,Stayed,0
5088-QZLRL,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.65,20.65,No,0,2729,,1,United States,California,Corona,92881,"33.833686, -117.513063",33.833686,-117.513063,50,No,No,No,0,Offer E,1.47,0,No,No,No,0,0,1.47,22.12,5,Joined,0
8023-QHAIO,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,No,0,6035,,1,United States,California,Corona,92882,"33.819385, -117.600213",33.819385,-117.600213,72,No,Yes,Yes,7,Offer B,27.56,29,No,Yes,No,0,120,1543.36,5939.11,3,Stayed,0
4397-FRLTA,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,84.5,No,0,5535,,1,United States,California,Corona,92883,"33.762351, -117.488725",33.762351,-117.488725,35,No,No,No,0,Offer E,32.54,0,No,No,No,0,0,130.16,214.66,4,Stayed,0
3057-VJJQE,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,55.25,1924.1,No,0,5498,,1,United States,California,Yorba Linda,92886,"33.897253, -117.792202",33.897253,-117.792202,64,No,No,No,0,None,20.39,21,No,No,Yes,0,0,713.65,2637.75,3,Stayed,0
2302-OUZXB,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),82.15,5784.3,No,0,4552,,1,United States,California,Ventura,93001,"34.360261, -119.306383",34.360261,-119.306383,62,No,Yes,Yes,5,Offer A,22.01,5,Yes,No,Yes,0,0,1584.72,7369.02,5,Stayed,0
8133-ANHHJ,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),103,5166.2,No,0,5023,,1,United States,California,Ventura,93003,"34.279221, -119.221437",34.279221,-119.221437,77,No,No,No,0,Offer B,36.47,21,Yes,Yes,Yes,0,0,1787.03,6953.23,4,Stayed,0
2270-CHBFN,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.1,4060.55,No,0,2221,,1,United States,California,Ventura,93004,"34.278697, -119.167798",34.278697,-119.167798,46,No,Yes,Yes,10,Offer B,32.72,6,No,Yes,Yes,0,0,1439.68,5500.23,3,Stayed,0
5982-FPVQN,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,3532.85,No,0,3407,,1,United States,California,Camarillo,93012,"34.205504, -118.993111",34.205504,-118.993111,40,No,Yes,Yes,2,None,41.03,15,Yes,No,Yes,0,0,1518.11,5050.96,3,Stayed,0
9107-UKCKY,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,79.8,4914.8,No,0,6432,,1,United States,California,Carpinteria,93013,"34.441398, -119.513163",34.441398,-119.513163,36,No,Yes,Yes,7,Offer B,27.88,5,Yes,No,No,0,70,1700.68,6685.48,5,Stayed,0
4654-ULTTN,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.8,5315.8,No,0,6447,,1,United States,California,Fillmore,93015,"34.408161, -118.865111",34.408161,-118.865111,34,No,Yes,Yes,9,Offer A,8.28,5,Yes,Yes,Yes,0,0,579.6,5895.4,3,Stayed,0
5546-BYZSM,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.45,775.6,No,0,2839,,1,United States,California,Oak View,93022,"34.404544, -119.302118",34.404544,-119.302118,52,No,No,No,0,Offer B,15.48,0,No,No,No,0,0,634.68,1410.28,5,Stayed,0
1492-KGETH,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),78.35,5445.95,No,0,4422,,1,United States,California,Ojai,93023,"34.581308, -118.931948",34.581308,-118.931948,25,Yes,Yes,Yes,2,Offer A,35.9,59,Yes,Yes,Yes,0,0,2513,7958.95,4,Stayed,0
4163-HFTUK,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.1,1007.8,No,0,4120,,1,United States,California,Oxnard,93033,"34.156629, -119.117218",34.156629,-119.117218,34,No,No,No,0,Offer B,29.33,0,No,No,No,0,0,1495.83,2503.63,4,Stayed,0
8215-NGSPE,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20,833.55,No,0,3413,,1,United States,California,Oxnard,93035,"34.18454, -119.224666",34.18454,-119.224666,63,No,Yes,Yes,3,Offer B,3.14,0,No,No,No,0,0,131.88,965.43,3,Stayed,0
8859-YSTWS,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1004.5,No,0,4254,,1,United States,California,Port Hueneme,93041,"34.110124, -119.100972",34.110124,-119.100972,43,No,No,No,0,Offer B,11.02,0,No,No,No,0,0,528.96,1533.46,5,Stayed,0
7601-DHFWZ,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24,1183.05,No,0,3948,,1,United States,California,Simi Valley,93063,"34.296813, -118.685703",34.296813,-118.685703,54,No,No,No,0,Offer B,30.82,0,No,No,No,0,0,1479.36,2662.41,3,Stayed,0
1998-VHJHK,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.15,501.35,No,0,5606,,1,United States,California,Santa Barbara,93101,"34.419203, -119.710008",34.419203,-119.710008,36,No,No,No,0,None,20.18,0,No,No,No,0,0,544.86,1046.21,5,Stayed,0
1707-HABPF,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.3,4126.35,No,0,3191,,1,United States,California,Santa Barbara,93103,"34.438581, -119.685368",34.438581,-119.685368,65,No,No,No,0,Offer B,11.93,26,No,No,Yes,0,0,548.78,4675.13,4,Stayed,0
0487-VVUVK,Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,No,0,3829,,1,United States,California,Santa Barbara,93109,"34.406256, -119.726936",34.406256,-119.726936,49,No,Yes,Yes,5,None,19.09,0,No,No,No,0,0,477.25,954.85,4,Stayed,0
5063-IUOKK,Male,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,265.75,No,0,2016,,1,United States,California,Santa Barbara,93111,"34.460197, -119.802602",34.460197,-119.802602,56,No,No,No,0,Offer D,10.11,0,No,No,No,0,0,131.43,397.18,5,Stayed,0
4508-OEBEY,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),75.5,2424.45,No,0,5611,,1,United States,California,Goleta,93117,"34.489983, -120.091246",34.489983,-120.091246,41,No,Yes,Yes,2,None,27.37,15,Yes,Yes,Yes,0,0,848.47,3272.92,3,Stayed,0
0027-KWYKW,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.75,1849.95,No,0,3585,,1,United States,California,Alpaugh,93201,"35.869626, -119.498771",35.869626,-119.498771,30,No,Yes,Yes,1,Offer D,34.91,30,No,No,Yes,0,0,802.93,2652.88,4,Stayed,0
2308-STERM,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,61.05,No,0,5816,,1,United States,California,Armona,93202,"36.315979, -119.710852",36.315979,-119.710852,58,No,No,No,0,None,6.65,0,No,No,No,0,0,13.3,74.35,5,Joined,0
5982-XMDEX,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.5,1698.55,No,0,4404,,1,United States,California,Arvin,93203,"35.116307, -118.817644",35.116307,-118.817644,42,No,No,No,0,Offer B,33.71,0,No,No,No,0,0,2191.15,3889.7,3,Stayed,0
6051-PTVNS,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.15,998.1,No,0,5390,,1,United States,California,Bodfish,93205,"35.523991, -118.400432",35.523991,-118.400432,31,No,Yes,No,0,Offer B,27.7,0,No,No,No,0,0,1523.5,2521.6,3,Stayed,0
2877-VDUER,Female,0,Yes,Yes,35,No,No phone service,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,40.9,1383.6,No,0,5691,,1,United States,California,Camp Nelson,93208,"36.057458, -118.591951",36.057458,-118.591951,36,No,Yes,Yes,6,None,0,30,No,Yes,Yes,0,0,0,1383.6,3,Stayed,0
9152-AMKAK,Male,0,No,No,6,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,80.25,493.4,No,0,2706,,1,United States,California,Coalinga,93210,"36.186867, -120.387793",36.186867,-120.387793,50,No,No,No,0,Offer E,22.95,10,Yes,Yes,Yes,0,0,137.7,631.1,5,Stayed,0
9432-VOFYX,Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207,No,0,5420,,1,United States,California,Delano,93215,"35.772244, -119.209689",35.772244,-119.209689,26,Yes,No,No,0,Offer D,35.88,52,No,No,Yes,0,0,609.96,1816.96,5,Stayed,0
8049-WJCLQ,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,60.2,563.5,No,0,5318,,1,United States,California,Ducor,93218,"35.846067, -119.004073",35.846067,-119.004073,50,No,Yes,Yes,5,Offer D,19.77,12,No,No,Yes,0,0,197.7,761.2,4,Stayed,0
6586-PSJOX,Male,0,No,Yes,15,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Credit card (automatic),55.2,864.55,No,0,3608,,1,United States,California,Earlimart,93219,"35.858054, -119.305858",35.858054,-119.305858,62,No,No,No,0,Offer D,1.63,11,No,Yes,No,0,80,24.45,969,4,Stayed,0
9705-ZJBCG,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),54.15,701.05,No,0,4977,,1,United States,California,Frazier Park,93222,"34.907911, -119.234281",34.907911,-119.234281,51,No,Yes,Yes,5,Offer D,19.63,12,No,Yes,Yes,0,0,255.19,956.24,3,Stayed,0
6847-KJLTS,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,5749.8,No,0,4005,,1,United States,California,Frazier Park,93225,"34.827662, -118.999073",34.827662,-118.999073,72,No,Yes,Yes,8,Offer B,47.34,28,Yes,Yes,Yes,0,0,2745.72,8495.52,5,Stayed,0
9670-BPNXF,Female,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,No,0,2935,,1,United States,California,Glennville,93226,"35.735694, -118.738483",35.735694,-118.738483,48,No,No,No,0,Offer B,8.4,8,No,Yes,Yes,0,0,378,3174.45,3,Stayed,0
3913-FCUUW,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),70.45,5165.7,No,0,4463,,1,United States,California,Hanford,93230,"36.29223, -119.622676",36.29223,-119.622676,52,No,Yes,Yes,8,Offer A,6.85,19,No,Yes,Yes,0,0,493.2,5658.9,3,Stayed,0
3301-VKTGC,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),85.5,5696.6,No,0,4380,,1,United States,California,Huron,93234,"36.217864, -120.080117",36.217864,-120.080117,27,Yes,Yes,Yes,1,None,29.67,85,No,No,Yes,0,0,2017.56,7714.16,3,Stayed,0
9555-SAHUZ,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.5,2076.05,No,0,5499,,1,United States,California,Kernville,93238,"35.852892, -118.397782",35.852892,-118.397782,30,No,Yes,Yes,5,None,46.27,30,No,No,Yes,0,0,1758.26,3834.31,3,Stayed,0
0816-TSPHQ,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,44.2,No,0,3976,,1,United States,California,Kettleman City,93239,"35.996923, -120.000951",35.996923,-120.000951,35,No,No,No,0,None,27.67,0,No,No,No,0,0,55.34,99.54,3,Joined,0
9932-WBWIK,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,215.25,No,0,5597,,1,United States,California,Lake Isabella,93240,"35.607875, -118.466318",35.607875,-118.466318,43,No,No,No,0,Offer D,47.88,0,No,No,No,0,0,526.68,741.93,5,Stayed,0
4619-EVPHY,Female,1,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),91,1859.5,No,0,3748,,1,United States,California,Lamont,93241,"35.245035, -118.905553",35.245035,-118.905553,65,No,Yes,Yes,2,None,38.85,2,Yes,No,Yes,0,0,777,2636.5,5,Stayed,0
5286-YHCVC,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.8,7470.1,No,0,4165,,1,United States,California,Laton,93242,"36.444232, -119.718285",36.444232,-119.718285,58,No,Yes,Yes,4,None,40.49,15,Yes,No,Yes,0,0,2915.28,10385.38,4,Stayed,0
9115-YQHGA,Male,0,No,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.1,2092.9,No,0,3355,,1,United States,California,Lemoore,93245,"36.303666, -119.825657",36.303666,-119.825657,26,Yes,No,No,0,Offer B,34.49,73,No,Yes,Yes,0,0,1379.6,3472.5,5,Stayed,0
4462-CYWMH,Male,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,No,0,4981,,1,United States,California,Lindsay,93247,"36.205465, -119.085807",36.205465,-119.085807,65,No,Yes,Yes,7,Offer B,27.49,3,Yes,No,Yes,0,0,1704.38,7333.93,3,Stayed,0
8963-MQVYN,Female,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.55,469.85,No,0,3169,,1,United States,California,Lost Hills,93249,"35.637715, -119.893068",35.637715,-119.893068,28,Yes,No,No,0,Offer D,43.97,0,No,No,No,0,0,967.34,1437.19,3,Stayed,0
