State Code,Claim Amount,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
MO,267.0797821,Basic,Bachelor,Unemployed,F,0,Suburban,Single,72,18,41,0,1,Corporate L1,Collision,Web,366.2772240000001,Four-Door Car,Medsize
MO,803.3910862,Basic,College,Employed,F,70311,Suburban,Married,66,18,15,0,2,Personal L3,Collision,Branch,341.395103,Two-Door Car,Medsize
MO,968.5542977,Extended,Bachelor,Employed,F,66022,Rural,Married,239,17,80,0,1,Personal L2,Other,Web,538.2295019999998,Luxury Car,Medsize
MO,3616.834106,Basic,High School or Below,Employed,M,74140,Suburban,Married,101,31,23,2,2,Personal L1,Hail,Web,484.8,SUV,Medsize
MO,1045.3255800000004,Extended,Bachelor,Employed,F,73604,Urban,Divorced,88,12,75,0,2,Corporate L3,Hail,Agent,398.19284,Two-Door Car,Medsize
MO,540.6694854,Basic,College,Medical Leave,M,21855,Suburban,Married,74,21,49,1,6,Corporate L2,Collision,Web,355.2,Four-Door Car,Medsize
MO,267.11666490000005,Basic,Master,Medical Leave,F,23305,Rural,Married,68,25,26,0,1,Personal L2,Hail,Branch,127.157137,Four-Door Car,Medsize
MO,353.1348165,Extended,High School or Below,Unemployed,M,0,Suburban,Single,98,23,46,0,1,Corporate L3,Hail,Call Center,958.502743,Two-Door Car,Small
MO,483.5569505,Basic,High School or Below,Unemployed,M,0,Suburban,Single,71,11,71,0,6,Personal L2,Scratch/Dent,Agent,511.2,Four-Door Car,Medsize
MO,1342.206378,Basic,College,Employed,F,65024,Urban,Married,67,17,15,0,2,Personal L2,Hail,Call Center,189.869329,Four-Door Car,Medsize
MO,242.4224662,Basic,Bachelor,Disabled,F,22590,Rural,Single,67,7,61,0,1,Personal L3,Collision,Call Center,85.68352,Two-Door Car,Medsize
MO,298.3110414,Extended,College,Unemployed,M,0,Suburban,Single,91,3,57,0,1,Personal L3,Other,Call Center,436.8,Four-Door Car,Small
MO,1472.340712,Extended,Master,Employed,F,38401,Suburban,Married,92,17,62,0,2,Corporate L1,Collision,Agent,441.6,Four-Door Car,Medsize
MO,843.8463783,Basic,College,Disabled,M,25539,Suburban,Married,112,15,63,0,3,Personal L3,Collision,Web,585.069825,SUV,Small
MO,1443.567365,Premium,Master,Employed,M,60880,Rural,Married,119,25,89,0,2,Personal L2,Collision,Agent,109.906628,Two-Door Car,Medsize
MO,269.0069754,Basic,Bachelor,Employed,M,87313,Suburban,Divorced,67,4,5,0,1,Personal L1,Hail,Agent,321.6,Four-Door Car,Small
MO,794.8544751000002,Basic,College,Employed,M,23916,Suburban,Married,68,33,86,0,2,Corporate L3,Other,Call Center,481.11376500000006,Two-Door Car,Medsize
MO,1137.8887109999996,Extended,Bachelor,Employed,F,34854,Suburban,Married,95,35,50,0,2,Corporate L2,Hail,Call Center,456.0,Four-Door Car,Medsize
MO,521.9754045,Basic,College,Employed,F,48203,Suburban,Divorced,66,20,47,0,6,Personal L2,Other,Call Center,413.238845,Four-Door Car,Medsize
MO,948.6037005,Extended,High School or Below,Medical Leave,M,25322,Suburban,Divorced,126,23,52,0,3,Corporate L3,Scratch/Dent,Call Center,886.0335539999999,Sports Car,Medsize
MO,476.2557323,Basic,Bachelor,Medical Leave,F,16656,Suburban,Married,63,11,53,1,9,Personal L2,Collision,Branch,302.4,Two-Door Car,Medsize
MO,497.5171042,Extended,Master,Employed,F,44723,Urban,Married,124,26,3,0,1,Personal L2,Collision,Call Center,341.08827599999995,SUV,Medsize
MO,442.2615495,Basic,High School or Below,Employed,M,35979,Suburban,Single,116,34,28,2,1,Personal L3,Scratch/Dent,Call Center,556.8,Sports Car,Small
MO,484.9697945,Basic,College,Employed,F,36413,Rural,Married,61,21,76,0,3,Personal L3,Collision,Branch,153.013115,Four-Door Car,Medsize
MO,1923.7699760000005,Basic,Bachelor,Unemployed,M,0,Suburban,Single,196,31,78,0,2,Corporate L1,Hail,Call Center,2092.523421,Luxury Car,Medsize
MO,851.8549118999998,Basic,Doctor,Unemployed,F,0,Suburban,Married,112,19,86,1,8,Personal L3,Hail,Branch,537.6,Sports Car,Medsize
MO,519.4654883999998,Basic,College,Employed,M,51883,Suburban,Married,66,8,99,0,9,Personal L2,Hail,Call Center,623.751121,Two-Door Car,Small
MO,4630.207562,Premium,High School or Below,Unemployed,F,0,Suburban,Married,151,33,94,1,2,Personal L1,Collision,Call Center,1087.2,SUV,Medsize
MO,253.862632,Basic,Bachelor,Retired,M,18608,Suburban,Divorced,71,13,24,0,1,Corporate L3,Hail,Web,340.8,Four-Door Car,Medsize
MO,1407.063897,Extended,College,Unemployed,F,0,Suburban,Single,127,0,71,0,2,Corporate L2,Collision,Web,677.868206,SUV,Medsize
MO,274.8933734,Basic,High School or Below,Employed,M,55964,Suburban,Divorced,69,20,0,0,1,Personal L2,Hail,Branch,496.8,Four-Door Car,Medsize
MO,600.6211611,Basic,High School or Below,Employed,M,85510,Suburban,Married,74,19,68,0,4,Corporate L3,Collision,Agent,355.2,Four-Door Car,Small
MO,328.6440915,Extended,High School or Below,Employed,M,30706,Urban,Married,84,6,34,0,1,Personal L2,Hail,Agent,225.654806,Four-Door Car,Medsize
MO,264.8350463,Basic,High School or Below,Medical Leave,F,29587,Suburban,Married,69,8,68,0,1,Personal L2,Other,Web,331.2,Two-Door Car,Small
MO,2093.633105,Basic,College,Employed,M,20309,Suburban,Divorced,181,5,12,0,2,Personal L3,Collision,Agent,1579.854155,Luxury Car,Medsize
MO,719.4233091,Basic,Bachelor,Unemployed,M,0,Suburban,Single,71,22,0,0,2,Personal L3,Collision,Branch,599.375099,Four-Door Car,Medsize
MO,1143.523124,Basic,College,Disabled,F,12470,Suburban,Married,103,30,52,1,2,Corporate L1,Collision,Agent,618.6886509999998,SUV,Medsize
MO,406.4107529,Basic,Master,Unemployed,M,0,Suburban,Married,107,31,41,0,1,Personal L3,Other,Branch,513.6,Sports Car,Medsize
MO,589.3368906000002,Basic,Bachelor,Employed,F,86498,Rural,Married,74,13,13,1,5,Personal L2,Scratch/Dent,Agent,8.529778,Two-Door Car,Medsize
MO,825.62978,Basic,Bachelor,Employed,F,62902,Rural,Married,69,14,94,0,2,Personal L1,Hail,Web,159.383042,Two-Door Car,Medsize
MO,806.1198797999998,Basic,College,Employed,M,57293,Urban,Married,102,19,87,0,7,Corporate L3,Collision,Agent,347.996042,Sports Car,Medsize
MO,933.3076001,Extended,High School or Below,Unemployed,F,0,Suburban,Single,129,33,14,0,3,Corporate L2,Collision,Agent,928.8,Sports Car,Medsize
MO,3424.3510340000007,Extended,High School or Below,Employed,F,51255,Urban,Married,122,12,0,0,2,Personal L2,Collision,Call Center,421.70554,SUV,Medsize
MO,3151.65084,Extended,College,Unemployed,M,0,Suburban,Married,125,23,4,0,2,Corporate L3,Scratch/Dent,Branch,626.411563,SUV,Medsize
MO,246.0167359,Basic,College,Employed,F,69241,Rural,Married,61,14,84,0,1,Personal L2,Scratch/Dent,Web,47.95916,Four-Door Car,Small
MO,492.9549699,Basic,Bachelor,Employed,M,25632,Suburban,Married,63,27,52,0,7,Personal L2,Hail,Call Center,351.270869,Two-Door Car,Medsize
MO,286.68249289999994,Basic,High School or Below,Employed,F,87428,Urban,Divorced,72,27,42,0,1,Personal L3,Hail,Agent,224.483337,Four-Door Car,Medsize
MO,842.9491575,Basic,Master,Employed,M,98796,Suburban,Married,104,22,32,0,3,Personal L3,Other,Agent,499.2,SUV,Medsize
MO,805.2243507999998,Premium,College,Employed,M,78617,Rural,Married,101,3,95,0,3,Corporate L1,Other,Web,233.169575,Four-Door Car,Medsize
MO,491.6479717,Basic,Bachelor,Unemployed,F,0,Suburban,Single,65,21,61,0,7,Personal L3,Collision,Agent,312.0,Two-Door Car,Large
MO,538.6969383999998,Basic,High School or Below,Employed,M,93893,Rural,Married,67,16,70,0,8,Personal L2,Scratch/Dent,Agent,98.66095,Four-Door Car,Medsize
MO,350.8905811,Extended,Bachelor,Employed,M,23629,Suburban,Married,88,15,81,0,1,Personal L1,Scratch/Dent,Agent,633.6,Four-Door Car,Small
MO,651.1103163,Extended,Bachelor,Unemployed,M,0,Suburban,Single,91,24,28,0,8,Corporate L3,Scratch/Dent,Branch,655.4044809999998,Two-Door Car,Medsize
MO,433.5676738,Basic,High School or Below,Employed,M,30574,Urban,Single,114,19,10,1,1,Corporate L2,Scratch/Dent,Web,396.105473,Sports Car,Medsize
MO,367.3525732,Extended,Bachelor,Employed,F,69555,Urban,Single,92,16,59,0,1,Personal L2,Collision,Agent,255.27704100000003,Four-Door Car,Medsize
MO,742.6462927,Extended,Bachelor,Medical Leave,M,19634,Suburban,Married,98,29,89,0,6,Corporate L3,Collision,Branch,470.4,Two-Door Car,Small
MO,264.0488905,Basic,Bachelor,Disabled,M,15776,Suburban,Married,69,20,59,0,1,Personal L2,Hail,Call Center,337.596914,Two-Door Car,Medsize
MO,488.9765364,Basic,Bachelor,Employed,F,46819,Urban,Divorced,62,15,0,0,5,Personal L2,Collision,Agent,157.990123,Four-Door Car,Large
MO,1053.740467,Basic,Master,Employed,F,47950,Urban,Married,65,27,14,0,2,Personal L3,Scratch/Dent,Call Center,301.8678950000001,Four-Door Car,Large
MO,638.5617852000001,Basic,High School or Below,Unemployed,F,0,Suburban,Single,63,16,35,1,2,Personal L3,Collision,Agent,302.4,Two-Door Car,Medsize
MO,456.4512659,Basic,Master,Medical Leave,F,12626,Suburban,Single,69,31,15,4,3,Personal L2,Other,Branch,331.2,Four-Door Car,Small
MO,477.2943848000001,Extended,High School or Below,Retired,M,20993,Suburban,Divorced,133,35,90,0,1,Personal L2,Hail,Agent,638.4,SUV,Medsize
MO,1038.724599,Extended,High School or Below,Disabled,M,24392,Suburban,Married,93,2,63,0,2,Personal L1,Hail,Agent,446.4,Four-Door Car,Small
MO,498.4618655,Basic,Bachelor,Employed,M,86305,Rural,Married,62,1,99,0,5,Personal L1,Hail,Call Center,80.73124,Four-Door Car,Medsize
MO,660.0477951,Basic,Bachelor,Unemployed,M,0,Suburban,Single,110,18,95,3,7,Personal L3,Collision,Agent,1011.772647,Sports Car,Medsize
MO,259.1749798,Basic,College,Employed,F,56701,Suburban,Married,65,34,36,0,1,Personal L1,Other,Web,333.441673,Four-Door Car,Small
MO,835.5642928,Basic,College,Employed,M,57074,Rural,Married,105,28,19,0,3,Personal L2,Hail,Web,80.12933199999998,SUV,Medsize
MO,514.204553,Basic,Bachelor,Unemployed,M,0,Suburban,Single,72,17,87,0,8,Personal L2,Hail,Branch,345.6,Two-Door Car,Medsize
MO,520.5256308,Basic,Bachelor,Employed,F,53614,Suburban,Married,65,25,70,1,5,Personal L1,Collision,Agent,725.849253,Four-Door Car,Small
MO,1481.695159,Extended,Master,Unemployed,M,0,Suburban,Divorced,135,18,56,0,2,Personal L2,Collision,Branch,648.0,SUV,Medsize
MO,1281.243898,Extended,Bachelor,Unemployed,M,0,Suburban,Single,128,35,71,0,2,Personal L2,Hail,Agent,789.775123,SUV,Medsize
MO,247.2227293,Basic,Master,Employed,M,76441,Urban,Single,62,22,61,0,1,Personal L2,Hail,Branch,294.258612,Four-Door Car,Medsize
MO,3518.625611,Extended,Bachelor,Employed,F,86134,Rural,Divorced,98,17,78,0,2,Corporate L3,Collision,Agent,3.246203,Two-Door Car,Small
MO,933.6123495,Premium,High School or Below,Employed,M,45262,Suburban,Married,117,25,32,0,7,Corporate L2,Collision,Branch,842.4,Four-Door Car,Small
MO,1498.004626,Extended,Bachelor,Unemployed,F,0,Suburban,Single,222,26,50,0,8,Personal L2,Collision,Branch,1123.485329,Luxury Car,Medsize
MO,477.3656279,Basic,Bachelor,Employed,F,27725,Suburban,Married,63,1,93,4,4,Personal L1,Collision,Branch,302.4,Four-Door Car,Medsize
MO,469.8521352,Premium,Doctor,Employed,M,27985,Suburban,Married,117,8,90,0,1,Personal L2,Other,Call Center,561.6,Two-Door Car,Small
MO,349.126162,Extended,Master,Employed,F,29673,Urban,Single,92,21,49,2,1,Corporate L3,Hail,Branch,328.348506,Two-Door Car,Medsize
MO,450.5842815,Basic,Master,Employed,M,24790,Suburban,Married,113,4,39,0,1,Personal L2,Scratch/Dent,Agent,767.242337,SUV,Small
MO,576.5502751,Basic,High School or Below,Employed,F,57846,Suburban,Single,73,7,42,1,3,Personal L1,Collision,Agent,481.014309,Four-Door Car,Medsize
MO,768.5652167999998,Premium,High School or Below,Unemployed,M,0,Suburban,Single,111,22,95,0,3,Corporate L3,Scratch/Dent,Branch,799.2,Four-Door Car,Large
MO,230.9876793,Basic,Bachelor,Unemployed,F,0,Rural,Divorced,61,16,57,0,1,Personal L3,Collision,Agent,32.454659,Four-Door Car,Medsize
MO,658.2286333,Premium,High School or Below,Retired,M,10738,Suburban,Single,109,5,36,4,3,Personal L3,Collision,Agent,852.2561880000002,Four-Door Car,Medsize
MO,286.0440918,Extended,College,Employed,M,45587,Urban,Divorced,81,8,49,5,1,Personal L3,Scratch/Dent,Agent,380.595522,Four-Door Car,Medsize
MO,503.9435344,Basic,College,Employed,F,82940,Suburban,Single,63,12,56,0,3,Personal L2,Scratch/Dent,Agent,332.847984,Four-Door Car,Medsize
MO,397.9282641,Basic,College,Employed,M,42633,Urban,Married,101,4,29,0,1,Corporate L2,Collision,Agent,285.048692,SUV,Medsize
MO,627.3911874,Extended,College,Retired,F,18577,Suburban,Divorced,86,21,76,0,6,Corporate L2,Collision,Branch,412.8,Four-Door Car,Medsize
MO,1443.567365,Premium,Master,Employed,M,60880,Rural,Married,119,25,89,0,2,Personal L2,Collision,Agent,109.906628,Two-Door Car,Medsize
MO,1933.920282,Basic,Master,Employed,M,22582,Suburban,Married,61,0,74,0,2,Personal L1,Hail,Web,292.8,Four-Door Car,Medsize
MO,687.2043512,Basic,Bachelor,Unemployed,F,0,Suburban,Single,64,0,72,0,2,Corporate L1,Collision,Call Center,585.0588769999998,Four-Door Car,Small
MO,761.3706013999998,Basic,High School or Below,Retired,M,25944,Suburban,Divorced,70,20,34,0,2,Personal L3,Other,Branch,336.0,Four-Door Car,Medsize
MO,636.9262355000002,Extended,High School or Below,Employed,M,34498,Suburban,Single,83,30,72,0,7,Personal L2,Hail,Branch,398.4,Two-Door Car,Small
MO,1425.523041,Extended,High School or Below,Employed,F,31027,Suburban,Single,124,30,66,1,2,Personal L1,Collision,Call Center,597.578875,SUV,Medsize
MO,246.9088506,Basic,Bachelor,Unemployed,M,0,Suburban,Single,71,10,20,0,1,Corporate L3,Collision,Branch,484.87847,Four-Door Car,Medsize
MO,345.125106,Extended,High School or Below,Employed,M,45609,Urban,Married,87,4,30,0,1,Corporate L2,Other,Agent,246.515921,Two-Door Car,Medsize
MO,1373.61325,Premium,Master,Disabled,F,16181,Suburban,Divorced,181,22,79,0,8,Personal L2,Collision,Web,1261.319869,SUV,Medsize
MO,636.0649533,Premium,High School or Below,Employed,M,41195,Rural,Married,160,32,33,0,1,Corporate L3,Other,Branch,323.1897,SUV,Small
MO,477.09841460000007,Basic,Master,Employed,F,76194,Urban,Single,119,5,85,0,1,Personal L2,Collision,Agent,388.313599,SUV,Large
MO,1029.69965,Extended,Bachelor,Unemployed,F,0,Suburban,Single,138,11,84,0,9,Personal L2,Hail,Call Center,666.977979,SUV,Large
MO,323.7923545,Extended,College,Employed,F,60097,Urban,Single,82,11,62,0,1,Personal L3,Scratch/Dent,Branch,278.735779,Four-Door Car,Medsize
MO,525.4019142,Basic,College,Employed,F,95017,Suburban,Married,65,5,36,0,3,Personal L3,Hail,Web,324.99944,Four-Door Car,Medsize
MO,1012.950677,Basic,High School or Below,Unemployed,F,0,Suburban,Married,68,34,31,0,2,Corporate L1,Other,Call Center,326.4,Four-Door Car,Medsize
MO,222.8525238,Basic,College,Unemployed,F,0,Suburban,Single,64,3,26,0,1,Personal L3,Other,Call Center,744.9243309999998,Four-Door Car,Medsize
MO,1650.106524,Extended,Bachelor,Employed,F,83547,Rural,Married,137,6,14,1,2,Personal L2,Collision,Call Center,75.663572,SUV,Medsize
MO,217.8520191,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,18,63,0,1,Personal L1,Collision,Agent,319.49223,Four-Door Car,Large
MO,1464.2140029999996,Basic,College,Employed,M,57561,Suburban,Married,62,18,57,1,2,Corporate L3,Collision,Agent,298.430234,Four-Door Car,Medsize
MO,504.9765309,Basic,Bachelor,Retired,F,10180,Suburban,Married,65,17,99,0,4,Corporate L2,Collision,Branch,455.654032,Two-Door Car,Medsize
MO,354.4541005,Extended,Master,Employed,M,40658,Suburban,Single,90,25,20,0,1,Personal L2,Scratch/Dent,Branch,502.873215,Two-Door Car,Medsize
MO,321.0136249,Extended,College,Medical Leave,F,23554,Suburban,Divorced,86,7,17,0,1,Corporate L3,Other,Web,412.8,Four-Door Car,Small
MO,453.1366283,Premium,Bachelor,Unemployed,F,0,Suburban,Married,119,30,95,0,1,Personal L2,Collision,Branch,571.2,Four-Door Car,Medsize
MO,337.38692139999995,Extended,Master,Employed,M,28989,Suburban,Married,85,12,7,0,1,Personal L2,Hail,Call Center,408.0,Four-Door Car,Medsize
MO,545.1802287,Basic,Bachelor,Employed,M,55898,Suburban,Married,69,35,87,0,6,Personal L3,Collision,Agent,441.951758,Two-Door Car,Medsize
MO,304.505813,Extended,High School or Below,Employed,F,53441,Suburban,Married,76,11,78,0,1,Personal L3,Other,Agent,364.8,Two-Door Car,Medsize
MO,271.56874300000004,Basic,Doctor,Medical Leave,M,20848,Suburban,Married,71,9,76,0,1,Corporate L1,Other,Agent,350.1438720000001,Four-Door Car,Small
MO,380.2994357,Basic,High School or Below,Unemployed,F,0,Suburban,Single,108,4,29,0,1,Personal L3,Collision,Web,932.654942,Sports Car,Medsize
MO,549.8940679,Basic,College,Medical Leave,M,22520,Suburban,Married,73,17,64,0,3,Personal L2,Collision,Branch,350.4,Four-Door Car,Medsize
MO,2399.014738,Basic,Bachelor,Employed,M,69781,Suburban,Married,119,25,49,0,2,Personal L1,Hail,Call Center,849.2086009999998,SUV,Small
MO,790.1427388999998,Extended,Bachelor,Employed,M,99711,Rural,Married,98,24,24,0,7,Corporate L3,Hail,Branch,11.549207,Four-Door Car,Small
MO,859.6567627999998,Basic,College,Employed,F,25785,Suburban,Single,112,8,22,1,4,Corporate L2,Collision,Call Center,537.6,SUV,Small
MO,396.4527997,Basic,High School or Below,Employed,M,62638,Urban,Married,100,20,62,0,1,Personal L2,Hail,Agent,441.988868,SUV,Small
MO,826.2629249,Basic,College,Unemployed,F,0,Suburban,Single,113,25,55,0,3,Corporate L3,Collision,Agent,813.6,SUV,Medsize
MO,667.6726313999999,Extended,High School or Below,Employed,M,56875,Rural,Married,84,0,70,0,6,Personal L2,Scratch/Dent,Branch,145.448401,Two-Door Car,Medsize
MO,275.0878284,Basic,High School or Below,Employed,M,93102,Suburban,Married,68,24,2,0,1,Personal L2,Other,Branch,578.9457610000002,Two-Door Car,Small
MO,549.5183322,Basic,College,Employed,M,25564,Urban,Divorced,71,29,58,0,6,Personal L3,Collision,Agent,228.515513,Four-Door Car,Medsize
MO,247.12787180000004,Basic,Bachelor,Employed,F,29918,Rural,Married,62,1,53,0,1,Personal L3,Other,Web,108.892382,Four-Door Car,Medsize
MO,412.8385865,Basic,Bachelor,Employed,F,95891,Rural,Married,102,3,13,0,1,Corporate L1,Collision,Agent,34.235959,SUV,Medsize
MO,1523.47459,Extended,High School or Below,Employed,M,72988,Rural,Married,127,6,77,0,2,Personal L3,Scratch/Dent,Call Center,276.503559,SUV,Medsize
MO,636.6225775,Extended,High School or Below,Employed,M,44368,Suburban,Married,80,5,72,0,3,Personal L2,Hail,Call Center,384.0,Two-Door Car,Large
MO,657.5451883999998,Extended,Bachelor,Employed,M,84146,Suburban,Married,82,0,79,0,7,Personal L1,Other,Agent,464.714188,Four-Door Car,Medsize
MO,742.5269244,Basic,College,Employed,M,36259,Suburban,Married,63,14,60,0,2,Corporate L3,Other,Branch,302.4,Four-Door Car,Medsize
MO,392.4416277,Basic,College,Employed,M,56480,Suburban,Single,101,32,65,0,1,Corporate L2,Scratch/Dent,Branch,617.650751,SUV,Medsize
MO,866.0838974,Basic,College,Employed,F,79674,Rural,Married,107,29,50,0,3,Personal L2,Scratch/Dent,Call Center,9.275859,SUV,Medsize
MO,813.0651447,Basic,College,Employed,M,61036,Suburban,Married,68,2,75,0,2,Corporate L3,Scratch/Dent,Web,413.25233,Two-Door Car,Medsize
MO,1275.127591,Basic,Bachelor,Employed,F,33235,Rural,Single,110,18,79,0,2,Personal L2,Collision,Call Center,113.804117,SUV,Small
MO,417.0687348,Basic,Master,Employed,F,29462,Suburban,Single,107,28,23,1,1,Personal L2,Hail,Branch,513.6,SUV,Large
MO,640.5738932,Extended,High School or Below,Employed,M,48131,Suburban,Divorced,82,6,86,0,3,Personal L3,Collision,Call Center,393.6,Four-Door Car,Medsize
MO,357.3291869,Basic,Bachelor,Unemployed,F,0,Suburban,Single,109,25,21,1,1,Personal L3,Collision,Call Center,523.2,SUV,Medsize
MO,909.5049868,Basic,College,Employed,M,37937,Suburban,Married,116,11,42,0,5,Corporate L1,Hail,Call Center,556.8,SUV,Medsize
MO,479.4116328,Basic,College,Employed,F,70012,Suburban,Married,119,22,33,0,1,Personal L3,Other,Agent,755.19863,SUV,Small
MO,1443.567365,Premium,Master,Employed,M,60880,Rural,Married,119,25,89,0,2,Personal L2,Collision,Agent,109.906628,Two-Door Car,Medsize
MO,816.6512251,Extended,High School or Below,Unemployed,M,0,Suburban,Single,82,34,5,0,2,Personal L1,Hail,Web,590.4,Four-Door Car,Small
MO,880.7609658,Basic,High School or Below,Employed,M,59762,Suburban,Divorced,113,27,91,0,3,Corporate L3,Scratch/Dent,Call Center,542.4,SUV,Medsize
MO,906.163365,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,19,87,0,2,Corporate L2,Collision,Branch,413.288528,Four-Door Car,Small
MO,825.62978,Basic,Bachelor,Employed,F,62902,Rural,Married,69,14,94,0,2,Personal L2,Hail,Web,159.383042,Two-Door Car,Medsize
MO,1932.787406,Extended,Bachelor,Employed,F,57245,Suburban,Single,124,25,15,0,2,Corporate L3,Hail,Call Center,681.577742,Sports Car,Small
MO,705.0972166,Premium,Bachelor,Employed,F,39040,Suburban,Married,174,4,34,0,1,Personal L2,Hail,Web,835.2,SUV,Medsize
MO,240.97007,Basic,High School or Below,Unemployed,M,0,Suburban,Single,70,14,95,0,1,Personal L2,Collision,Agent,504.0,Four-Door Car,Small
MO,551.9513075,Basic,Doctor,Employed,F,70914,Rural,Married,68,15,82,0,3,Personal L3,Collision,Agent,77.695518,Four-Door Car,Medsize
MO,1009.040808,Extended,College,Employed,F,97238,Suburban,Divorced,126,6,91,0,3,Personal L3,Scratch/Dent,Web,604.8,SUV,Medsize
MO,3131.661358,Extended,Bachelor,Employed,F,42522,Suburban,Married,132,3,85,0,2,Corporate L1,Scratch/Dent,Agent,909.876614,SUV,Medsize
MO,259.0840183,Basic,High School or Below,Unemployed,F,0,Suburban,Married,67,16,66,0,1,Personal L3,Collision,Call Center,321.6,Four-Door Car,Medsize
MO,495.7161200000001,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,67,3,69,0,7,Personal L2,Hail,Branch,321.6,Four-Door Car,Medsize
MO,401.4453113,Extended,Doctor,Employed,F,37384,Suburban,Married,99,9,17,0,1,Personal L1,Hail,Agent,475.2,Four-Door Car,Medsize
MO,560.1138061,Basic,High School or Below,Employed,M,42360,Rural,Single,71,29,62,0,8,Corporate L3,Collision,Branch,99.509191,Four-Door Car,Medsize
MO,737.061684,Basic,Bachelor,Employed,F,67871,Rural,Married,61,1,21,0,2,Corporate L2,Collision,Branch,10.475529,Four-Door Car,Medsize
MO,1550.372309,Basic,College,Employed,F,29932,Suburban,Married,64,34,5,0,2,Personal L2,Collision,Branch,319.710124,Two-Door Car,Medsize
MO,538.4731816000002,Extended,High School or Below,Unemployed,M,0,Suburban,Divorced,78,14,68,0,5,Corporate L3,Scratch/Dent,Agent,748.7747730000002,Four-Door Car,Medsize
MO,405.0280057,Premium,High School or Below,Employed,M,82758,Rural,Married,101,16,37,0,1,Personal L2,Hail,Branch,179.430114,Two-Door Car,Large
MO,1276.5777039999996,Basic,Bachelor,Unemployed,F,0,Suburban,Single,117,13,47,0,2,Personal L2,Hail,Web,842.4,SUV,Medsize
MO,915.9005771,Premium,Bachelor,Employed,F,96331,Urban,Divorced,114,33,38,0,9,Personal L3,Scratch/Dent,Agent,491.027024,Two-Door Car,Medsize
MO,532.5724541000002,Basic,High School or Below,Unemployed,M,0,Suburban,Married,73,17,44,0,7,Personal L3,Hail,Call Center,496.474767,Two-Door Car,Medsize
MO,1107.203193,Extended,Bachelor,Employed,M,58971,Urban,Divorced,94,12,75,1,2,Corporate L1,Collision,Agent,318.882053,Four-Door Car,Medsize
MO,1285.142404,Basic,High School or Below,Unemployed,F,0,Suburban,Single,186,11,31,0,8,Personal L3,Collision,Branch,1339.2,Luxury SUV,Small
MO,860.7482071000002,Premium,College,Unemployed,M,0,Suburban,Married,118,30,52,0,7,Personal L2,Collision,Web,566.4,Four-Door Car,Medsize
MO,422.2977602,Basic,Bachelor,Unemployed,M,0,Suburban,Single,63,26,78,0,7,Personal L1,Collision,Agent,302.4,Two-Door Car,Small
MO,6113.468307,Basic,College,Unemployed,M,0,Suburban,Single,198,2,75,0,2,Corporate L3,Hail,Branch,2275.265075,Luxury Car,Medsize
MO,936.827103,Extended,College,Employed,M,44980,Urban,Divorced,81,2,27,0,2,Corporate L2,Scratch/Dent,Agent,333.478333,Two-Door Car,Medsize
MO,436.5256633,Basic,Master,Disabled,M,23566,Suburban,Married,112,3,43,0,1,Personal L2,Hail,Agent,537.6,SUV,Medsize
MO,338.4468426,Extended,College,Employed,F,54603,Suburban,Single,86,29,68,0,1,Corporate L3,Collision,Agent,412.8,Four-Door Car,Medsize
MO,240.9003095,Basic,High School or Below,Unemployed,M,0,Suburban,Single,67,7,72,0,1,Personal L2,Hail,Call Center,482.4,Two-Door Car,Medsize
MO,720.9088399,Extended,High School or Below,Unemployed,F,0,Suburban,Single,99,0,53,0,5,Personal L2,Collision,Agent,715.039363,Four-Door Car,Medsize
MO,387.55411410000005,Basic,College,Unemployed,M,0,Suburban,Single,117,11,29,0,1,Personal L3,Collision,Branch,842.4,Sports Car,Medsize
MO,273.54692650000004,Basic,College,Employed,F,96314,Urban,Single,69,2,76,0,1,Personal L3,Hail,Agent,296.995798,Four-Door Car,Medsize
MO,309.2632781000001,Extended,Bachelor,Employed,F,31168,Urban,Married,78,14,42,0,1,Corporate L1,Collision,Agent,289.386343,Four-Door Car,Medsize
MO,500.6609577,Basic,High School or Below,Unemployed,F,0,Suburban,Single,71,16,4,0,5,Personal L3,Hail,Call Center,358.985713,Two-Door Car,Medsize
MO,1438.2564630000004,Extended,College,Employed,M,52174,Urban,Married,121,22,25,0,2,Personal L2,Collision,Call Center,403.737293,SUV,Medsize
MO,276.28013389999995,Basic,College,Employed,F,72335,Suburban,Single,69,23,35,0,1,Personal L1,Hail,Web,331.2,Four-Door Car,Medsize
MO,399.7476302,Basic,High School or Below,Unemployed,M,0,Suburban,Single,62,25,79,1,3,Corporate L3,Scratch/Dent,Agent,552.845318,Four-Door Car,Medsize
MO,559.9668502000002,Basic,Doctor,Unemployed,M,0,Suburban,Married,73,1,60,0,5,Corporate L2,Other,Web,350.4,Four-Door Car,Medsize
MO,497.4801539,Basic,Bachelor,Employed,M,75644,Suburban,Divorced,65,5,68,3,9,Personal L2,Hail,Branch,467.803638,Two-Door Car,Medsize
